latitude,longitude
47.579999999999821,-121.56039465547126
47.579999999999821,-121.54039465547126
47.579999999999821,-121.52039465547126
47.579999999999821,-121.50039465547127
47.579999999999821,-121.48039465547127
47.579999999999821,-121.46039465547128
47.579999999999821,-121.44039465547128
47.579999999999821,-121.42039465547128
47.579999999999821,-121.40039465547129
47.579999999999821,-121.38039465547129
47.579999999999821,-121.3603946554713
47.579999999999821,-121.3403946554713
47.579999999999821,-121.3203946554713
47.579999999999821,-121.30039465547131
47.579999999999821,-121.28039465547131
47.579999999999821,-121.26039465547132
47.579999999999821,-121.24039465547132
47.579999999999821,-121.22039465547132
47.579999999999821,-121.20039465547133
47.579999999999821,-121.18039465547133
47.579999999999821,-121.16039465547134
47.579999999999821,-121.14039465547134
47.579999999999821,-121.12039465547134
47.559999999999818,-123.68039465547083
47.559999999999818,-123.66039465547084
47.559999999999818,-123.64039465547084
47.559999999999818,-123.62039465547085
47.559999999999818,-123.60039465547085
47.559999999999818,-123.58039465547085
47.559999999999818,-123.56039465547086
47.559999999999818,-123.54039465547086
47.559999999999818,-123.52039465547087
47.559999999999818,-123.50039465547087
47.559999999999818,-123.48039465547087
47.559999999999818,-123.46039465547088
47.559999999999818,-123.44039465547088
47.559999999999818,-123.42039465547089
47.559999999999818,-123.40039465547089
47.559999999999818,-123.38039465547089
47.559999999999818,-123.3603946554709
47.559999999999818,-123.3403946554709
47.559999999999818,-123.32039465547091
47.559999999999818,-123.30039465547091
47.559999999999818,-123.28039465547091
47.559999999999818,-123.26039465547092
47.559999999999818,-123.24039465547092
47.559999999999818,-123.22039465547093
47.559999999999818,-123.20039465547093
47.559999999999818,-123.18039465547093
47.559999999999818,-123.16039465547094
47.559999999999818,-123.14039465547094
47.559999999999818,-123.12039465547095
47.559999999999818,-123.10039465547095
47.559999999999818,-123.08039465547095
47.559999999999818,-123.06039465547096
47.559999999999818,-123.04039465547096
47.559999999999818,-123.02039465547097
47.559999999999818,-123.00039465547097
47.559999999999818,-122.98039465547097
47.559999999999818,-122.96039465547098
47.559999999999818,-122.94039465547098
47.559999999999818,-122.92039465547099
47.559999999999818,-122.90039465547099
47.559999999999818,-122.88039465547099
47.559999999999818,-122.860394655471
47.559999999999818,-122.840394655471
47.559999999999818,-122.82039465547101
47.559999999999818,-122.80039465547101
47.559999999999818,-122.78039465547101
47.559999999999818,-122.76039465547102
47.559999999999818,-122.74039465547102
47.559999999999818,-122.72039465547103
47.559999999999818,-122.70039465547103
47.559999999999818,-122.68039465547103
47.559999999999818,-122.66039465547104
47.559999999999818,-122.64039465547104
47.559999999999818,-122.62039465547105
47.559999999999818,-122.60039465547105
47.559999999999818,-122.58039465547105
47.559999999999818,-122.56039465547106
47.559999999999818,-122.54039465547106
47.559999999999818,-122.52039465547107
47.559999999999818,-122.50039465547107
47.559999999999818,-122.48039465547107
47.559999999999818,-122.46039465547108
47.559999999999818,-122.44039465547108
47.559999999999818,-122.42039465547109
47.559999999999818,-122.40039465547109
47.559999999999818,-122.38039465547109
47.559999999999818,-122.3603946554711
47.559999999999818,-122.3403946554711
47.559999999999818,-122.32039465547111
47.559999999999818,-122.30039465547111
47.559999999999818,-122.28039465547111
47.559999999999818,-122.26039465547112
47.559999999999818,-122.24039465547112
47.559999999999818,-122.22039465547113
47.559999999999818,-122.20039465547113
47.559999999999818,-122.18039465547113
47.559999999999818,-122.16039465547114
47.559999999999818,-122.14039465547114
47.559999999999818,-122.12039465547115
47.559999999999818,-122.10039465547115
47.559999999999818,-122.08039465547115
47.559999999999818,-122.06039465547116
47.559999999999818,-122.04039465547116
47.559999999999818,-122.02039465547116
47.559999999999818,-122.00039465547117
47.559999999999818,-121.98039465547117
47.559999999999818,-121.96039465547118
47.559999999999818,-121.94039465547118
47.559999999999818,-121.92039465547118
47.559999999999818,-121.90039465547119
47.559999999999818,-121.88039465547119
47.559999999999818,-121.8603946554712
47.559999999999818,-121.8403946554712
47.559999999999818,-121.8203946554712
47.559999999999818,-121.80039465547121
47.559999999999818,-121.78039465547121
47.559999999999818,-121.76039465547122
47.559999999999818,-121.74039465547122
47.559999999999818,-121.72039465547122
47.559999999999818,-121.70039465547123
47.559999999999818,-121.68039465547123
47.559999999999818,-121.66039465547124
47.559999999999818,-121.64039465547124
47.559999999999818,-121.62039465547124
47.559999999999818,-121.60039465547125
47.559999999999818,-121.58039465547125
47.559999999999818,-121.56039465547126
47.559999999999818,-121.54039465547126
47.559999999999818,-121.52039465547126
47.559999999999818,-121.50039465547127
47.559999999999818,-121.48039465547127
47.559999999999818,-121.46039465547128
47.559999999999818,-121.44039465547128
47.559999999999818,-121.42039465547128
47.559999999999818,-121.40039465547129
47.559999999999818,-121.38039465547129
47.559999999999818,-121.3603946554713
47.559999999999818,-121.3403946554713
47.559999999999818,-121.3203946554713
47.559999999999818,-121.30039465547131
47.559999999999818,-121.28039465547131
47.559999999999818,-121.26039465547132
47.559999999999818,-121.24039465547132
47.559999999999818,-121.22039465547132
47.559999999999818,-121.20039465547133
47.559999999999818,-121.18039465547133
47.559999999999818,-121.16039465547134
47.559999999999818,-121.14039465547134
47.559999999999818,-121.12039465547134
47.539999999999814,-123.68039465547083
47.539999999999814,-123.66039465547084
47.539999999999814,-123.64039465547084
47.539999999999814,-123.62039465547085
47.539999999999814,-123.60039465547085
47.539999999999814,-123.58039465547085
47.539999999999814,-123.56039465547086
47.539999999999814,-123.54039465547086
47.539999999999814,-123.52039465547087
47.539999999999814,-123.50039465547087
47.539999999999814,-123.48039465547087
47.539999999999814,-123.46039465547088
47.539999999999814,-123.44039465547088
47.539999999999814,-123.42039465547089
47.539999999999814,-123.40039465547089
47.539999999999814,-123.38039465547089
47.539999999999814,-123.3603946554709
47.539999999999814,-123.3403946554709
47.539999999999814,-123.32039465547091
47.539999999999814,-123.30039465547091
47.539999999999814,-123.28039465547091
47.539999999999814,-123.26039465547092
47.539999999999814,-123.24039465547092
47.539999999999814,-123.22039465547093
47.539999999999814,-123.20039465547093
47.539999999999814,-123.18039465547093
47.539999999999814,-123.16039465547094
47.539999999999814,-123.14039465547094
47.539999999999814,-123.12039465547095
47.539999999999814,-123.10039465547095
47.539999999999814,-123.08039465547095
47.539999999999814,-123.06039465547096
47.539999999999814,-123.04039465547096
47.539999999999814,-123.02039465547097
47.539999999999814,-123.00039465547097
47.539999999999814,-122.98039465547097
47.539999999999814,-122.96039465547098
47.539999999999814,-122.94039465547098
47.539999999999814,-122.92039465547099
47.539999999999814,-122.90039465547099
47.539999999999814,-122.88039465547099
47.539999999999814,-122.860394655471
47.539999999999814,-122.840394655471
47.539999999999814,-122.82039465547101
47.539999999999814,-122.80039465547101
47.539999999999814,-122.78039465547101
47.539999999999814,-122.76039465547102
47.539999999999814,-122.74039465547102
47.539999999999814,-122.72039465547103
47.539999999999814,-122.70039465547103
47.539999999999814,-122.68039465547103
47.539999999999814,-122.66039465547104
47.539999999999814,-122.64039465547104
47.539999999999814,-122.62039465547105
47.539999999999814,-122.60039465547105
47.539999999999814,-122.58039465547105
47.539999999999814,-122.56039465547106
47.539999999999814,-122.54039465547106
47.539999999999814,-122.52039465547107
47.539999999999814,-122.50039465547107
47.539999999999814,-122.48039465547107
47.539999999999814,-122.46039465547108
47.539999999999814,-122.44039465547108
47.539999999999814,-122.42039465547109
47.539999999999814,-122.40039465547109
47.539999999999814,-122.38039465547109
47.539999999999814,-122.3603946554711
47.539999999999814,-122.3403946554711
47.539999999999814,-122.32039465547111
47.539999999999814,-122.30039465547111
47.539999999999814,-122.28039465547111
47.539999999999814,-122.26039465547112
47.539999999999814,-122.24039465547112
47.539999999999814,-122.22039465547113
47.539999999999814,-122.20039465547113
47.539999999999814,-122.18039465547113
47.539999999999814,-122.16039465547114
47.539999999999814,-122.14039465547114
47.539999999999814,-122.12039465547115
47.539999999999814,-122.10039465547115
47.539999999999814,-122.08039465547115
47.539999999999814,-122.06039465547116
47.539999999999814,-122.04039465547116
47.539999999999814,-122.02039465547116
47.539999999999814,-122.00039465547117
47.539999999999814,-121.98039465547117
47.539999999999814,-121.96039465547118
47.539999999999814,-121.94039465547118
47.539999999999814,-121.92039465547118
47.539999999999814,-121.90039465547119
47.539999999999814,-121.88039465547119
47.539999999999814,-121.8603946554712
47.539999999999814,-121.8403946554712
47.539999999999814,-121.8203946554712
47.539999999999814,-121.80039465547121
47.539999999999814,-121.78039465547121
47.539999999999814,-121.76039465547122
47.539999999999814,-121.74039465547122
47.539999999999814,-121.72039465547122
47.539999999999814,-121.70039465547123
47.539999999999814,-121.68039465547123
47.539999999999814,-121.66039465547124
47.539999999999814,-121.64039465547124
47.539999999999814,-121.62039465547124
47.539999999999814,-121.60039465547125
47.539999999999814,-121.58039465547125
47.539999999999814,-121.56039465547126
47.539999999999814,-121.54039465547126
47.539999999999814,-121.52039465547126
47.539999999999814,-121.50039465547127
47.539999999999814,-121.48039465547127
47.539999999999814,-121.46039465547128
47.539999999999814,-121.44039465547128
47.539999999999814,-121.42039465547128
47.539999999999814,-121.40039465547129
47.539999999999814,-121.38039465547129
47.539999999999814,-121.3603946554713
47.539999999999814,-121.3403946554713
47.539999999999814,-121.3203946554713
47.539999999999814,-121.30039465547131
47.539999999999814,-121.28039465547131
47.539999999999814,-121.26039465547132
47.539999999999814,-121.24039465547132
47.539999999999814,-121.22039465547132
47.539999999999814,-121.20039465547133
47.539999999999814,-121.18039465547133
47.539999999999814,-121.16039465547134
47.539999999999814,-121.14039465547134
47.539999999999814,-121.12039465547134
47.519999999999811,-123.68039465547083
47.519999999999811,-123.66039465547084
47.519999999999811,-123.64039465547084
47.519999999999811,-123.62039465547085
47.519999999999811,-123.60039465547085
47.519999999999811,-123.58039465547085
47.519999999999811,-123.56039465547086
47.519999999999811,-123.54039465547086
47.519999999999811,-123.52039465547087
47.519999999999811,-123.50039465547087
47.519999999999811,-123.48039465547087
47.519999999999811,-123.46039465547088
47.519999999999811,-123.44039465547088
47.519999999999811,-123.42039465547089
47.519999999999811,-123.40039465547089
47.519999999999811,-123.38039465547089
47.519999999999811,-123.3603946554709
47.519999999999811,-123.3403946554709
47.519999999999811,-123.32039465547091
47.519999999999811,-123.30039465547091
47.519999999999811,-123.28039465547091
47.519999999999811,-123.26039465547092
47.519999999999811,-123.24039465547092
47.519999999999811,-123.22039465547093
47.519999999999811,-123.20039465547093
47.519999999999811,-123.18039465547093
47.519999999999811,-123.16039465547094
47.519999999999811,-123.14039465547094
47.519999999999811,-123.12039465547095
47.519999999999811,-123.10039465547095
47.519999999999811,-123.08039465547095
47.519999999999811,-123.06039465547096
47.519999999999811,-123.04039465547096
47.519999999999811,-123.02039465547097
47.519999999999811,-123.00039465547097
47.519999999999811,-122.98039465547097
47.519999999999811,-122.96039465547098
47.519999999999811,-122.94039465547098
47.519999999999811,-122.92039465547099
47.519999999999811,-122.90039465547099
47.519999999999811,-122.88039465547099
47.519999999999811,-122.860394655471
47.519999999999811,-122.840394655471
47.519999999999811,-122.82039465547101
47.519999999999811,-122.80039465547101
47.519999999999811,-122.78039465547101
47.519999999999811,-122.76039465547102
47.519999999999811,-122.74039465547102
47.519999999999811,-122.72039465547103
47.519999999999811,-122.70039465547103
47.519999999999811,-122.68039465547103
47.519999999999811,-122.66039465547104
47.519999999999811,-122.64039465547104
47.519999999999811,-122.62039465547105
47.519999999999811,-122.60039465547105
47.519999999999811,-122.58039465547105
47.519999999999811,-122.56039465547106
47.519999999999811,-122.54039465547106
47.519999999999811,-122.52039465547107
47.519999999999811,-122.50039465547107
47.519999999999811,-122.48039465547107
47.519999999999811,-122.46039465547108
47.519999999999811,-122.44039465547108
47.519999999999811,-122.42039465547109
47.519999999999811,-122.40039465547109
47.519999999999811,-122.38039465547109
47.519999999999811,-122.3603946554711
47.519999999999811,-122.3403946554711
47.519999999999811,-122.32039465547111
47.519999999999811,-122.30039465547111
47.519999999999811,-122.28039465547111
47.519999999999811,-122.26039465547112
47.519999999999811,-122.24039465547112
47.519999999999811,-122.22039465547113
47.519999999999811,-122.20039465547113
47.519999999999811,-122.18039465547113
47.519999999999811,-122.16039465547114
47.519999999999811,-122.14039465547114
47.519999999999811,-122.12039465547115
47.519999999999811,-122.10039465547115
47.519999999999811,-122.08039465547115
47.519999999999811,-122.06039465547116
47.519999999999811,-122.04039465547116
47.519999999999811,-122.02039465547116
47.519999999999811,-122.00039465547117
47.519999999999811,-121.98039465547117
47.519999999999811,-121.96039465547118
47.519999999999811,-121.94039465547118
47.519999999999811,-121.92039465547118
47.519999999999811,-121.90039465547119
47.519999999999811,-121.88039465547119
47.519999999999811,-121.8603946554712
47.519999999999811,-121.8403946554712
47.519999999999811,-121.8203946554712
47.519999999999811,-121.80039465547121
47.519999999999811,-121.78039465547121
47.519999999999811,-121.76039465547122
47.519999999999811,-121.74039465547122
47.519999999999811,-121.72039465547122
47.519999999999811,-121.70039465547123
47.519999999999811,-121.68039465547123
47.519999999999811,-121.66039465547124
47.519999999999811,-121.64039465547124
47.519999999999811,-121.62039465547124
47.519999999999811,-121.60039465547125
47.519999999999811,-121.58039465547125
47.519999999999811,-121.56039465547126
47.519999999999811,-121.54039465547126
47.519999999999811,-121.52039465547126
47.519999999999811,-121.50039465547127
47.519999999999811,-121.48039465547127
47.519999999999811,-121.46039465547128
47.519999999999811,-121.44039465547128
47.519999999999811,-121.42039465547128
47.519999999999811,-121.40039465547129
47.519999999999811,-121.38039465547129
47.519999999999811,-121.3603946554713
47.519999999999811,-121.3403946554713
47.519999999999811,-121.3203946554713
47.519999999999811,-121.30039465547131
47.519999999999811,-121.28039465547131
47.519999999999811,-121.26039465547132
47.519999999999811,-121.24039465547132
47.519999999999811,-121.22039465547132
47.519999999999811,-121.20039465547133
47.519999999999811,-121.18039465547133
47.519999999999811,-121.16039465547134
47.519999999999811,-121.14039465547134
47.519999999999811,-121.12039465547134
47.499999999999808,-123.68039465547083
47.499999999999808,-123.66039465547084
47.499999999999808,-123.64039465547084
47.499999999999808,-123.62039465547085
47.499999999999808,-123.60039465547085
47.499999999999808,-123.58039465547085
47.499999999999808,-123.56039465547086
47.499999999999808,-123.54039465547086
47.499999999999808,-123.52039465547087
47.499999999999808,-123.50039465547087
47.499999999999808,-123.48039465547087
47.499999999999808,-123.46039465547088
47.499999999999808,-123.44039465547088
47.499999999999808,-123.42039465547089
47.499999999999808,-123.40039465547089
47.499999999999808,-123.38039465547089
47.499999999999808,-123.3603946554709
47.499999999999808,-123.3403946554709
47.499999999999808,-123.32039465547091
47.499999999999808,-123.30039465547091
47.499999999999808,-123.28039465547091
47.499999999999808,-123.26039465547092
47.499999999999808,-123.24039465547092
47.499999999999808,-123.22039465547093
47.499999999999808,-123.20039465547093
47.499999999999808,-123.18039465547093
47.499999999999808,-123.16039465547094
47.499999999999808,-123.14039465547094
47.499999999999808,-123.12039465547095
47.499999999999808,-123.10039465547095
47.499999999999808,-123.08039465547095
47.499999999999808,-123.06039465547096
47.499999999999808,-123.04039465547096
47.499999999999808,-123.02039465547097
47.499999999999808,-123.00039465547097
47.499999999999808,-122.98039465547097
47.499999999999808,-122.96039465547098
47.499999999999808,-122.94039465547098
47.499999999999808,-122.92039465547099
47.499999999999808,-122.90039465547099
47.499999999999808,-122.88039465547099
47.499999999999808,-122.860394655471
47.499999999999808,-122.840394655471
47.499999999999808,-122.82039465547101
47.499999999999808,-122.80039465547101
47.499999999999808,-122.78039465547101
47.499999999999808,-122.76039465547102
47.499999999999808,-122.74039465547102
47.499999999999808,-122.72039465547103
47.499999999999808,-122.70039465547103
47.499999999999808,-122.68039465547103
47.499999999999808,-122.66039465547104
47.499999999999808,-122.64039465547104
47.499999999999808,-122.62039465547105
47.499999999999808,-122.60039465547105
47.499999999999808,-122.58039465547105
47.499999999999808,-122.56039465547106
47.499999999999808,-122.54039465547106
47.499999999999808,-122.52039465547107
47.499999999999808,-122.50039465547107
47.499999999999808,-122.48039465547107
47.499999999999808,-122.46039465547108
47.499999999999808,-122.44039465547108
47.499999999999808,-122.42039465547109
47.499999999999808,-122.40039465547109
47.499999999999808,-122.38039465547109
47.499999999999808,-122.3603946554711
47.499999999999808,-122.3403946554711
47.499999999999808,-122.32039465547111
47.499999999999808,-122.30039465547111
47.499999999999808,-122.28039465547111
47.499999999999808,-122.26039465547112
47.499999999999808,-122.24039465547112
47.499999999999808,-122.22039465547113
47.499999999999808,-122.20039465547113
47.499999999999808,-122.18039465547113
47.499999999999808,-122.16039465547114
47.499999999999808,-122.14039465547114
47.499999999999808,-122.12039465547115
47.499999999999808,-122.10039465547115
47.499999999999808,-122.08039465547115
47.499999999999808,-122.06039465547116
47.499999999999808,-122.04039465547116
47.499999999999808,-122.02039465547116
47.499999999999808,-122.00039465547117
47.499999999999808,-121.98039465547117
47.499999999999808,-121.96039465547118
47.499999999999808,-121.94039465547118
47.499999999999808,-121.92039465547118
47.499999999999808,-121.90039465547119
47.499999999999808,-121.88039465547119
47.499999999999808,-121.8603946554712
47.499999999999808,-121.8403946554712
47.499999999999808,-121.8203946554712
47.499999999999808,-121.80039465547121
47.499999999999808,-121.78039465547121
47.499999999999808,-121.76039465547122
47.499999999999808,-121.74039465547122
47.499999999999808,-121.72039465547122
47.499999999999808,-121.70039465547123
47.499999999999808,-121.68039465547123
47.499999999999808,-121.66039465547124
47.499999999999808,-121.64039465547124
47.499999999999808,-121.62039465547124
47.499999999999808,-121.60039465547125
47.499999999999808,-121.58039465547125
47.499999999999808,-121.56039465547126
47.499999999999808,-121.54039465547126
47.499999999999808,-121.52039465547126
47.499999999999808,-121.50039465547127
47.499999999999808,-121.48039465547127
47.499999999999808,-121.46039465547128
47.499999999999808,-121.44039465547128
47.499999999999808,-121.42039465547128
47.499999999999808,-121.40039465547129
47.499999999999808,-121.38039465547129
47.499999999999808,-121.3603946554713
47.499999999999808,-121.3403946554713
47.499999999999808,-121.3203946554713
47.499999999999808,-121.30039465547131
47.499999999999808,-121.28039465547131
47.499999999999808,-121.26039465547132
47.499999999999808,-121.24039465547132
47.499999999999808,-121.22039465547132
47.499999999999808,-121.20039465547133
47.499999999999808,-121.18039465547133
47.499999999999808,-121.16039465547134
47.499999999999808,-121.14039465547134
47.499999999999808,-121.12039465547134
47.479999999999805,-123.68039465547083
47.479999999999805,-123.66039465547084
47.479999999999805,-123.64039465547084
47.479999999999805,-123.62039465547085
47.479999999999805,-123.60039465547085
47.479999999999805,-123.58039465547085
47.479999999999805,-123.56039465547086
47.479999999999805,-123.54039465547086
47.479999999999805,-123.52039465547087
47.479999999999805,-123.50039465547087
47.479999999999805,-123.48039465547087
47.479999999999805,-123.46039465547088
47.479999999999805,-123.44039465547088
47.479999999999805,-123.42039465547089
47.479999999999805,-123.40039465547089
47.479999999999805,-123.38039465547089
47.479999999999805,-123.3603946554709
47.479999999999805,-123.3403946554709
47.479999999999805,-123.32039465547091
47.479999999999805,-123.30039465547091
47.479999999999805,-123.28039465547091
47.479999999999805,-123.26039465547092
47.479999999999805,-123.24039465547092
47.479999999999805,-123.22039465547093
47.479999999999805,-123.20039465547093
47.479999999999805,-123.18039465547093
47.479999999999805,-123.16039465547094
47.479999999999805,-123.14039465547094
47.479999999999805,-123.12039465547095
47.479999999999805,-123.10039465547095
47.479999999999805,-123.08039465547095
47.479999999999805,-123.06039465547096
47.479999999999805,-123.04039465547096
47.479999999999805,-123.02039465547097
47.479999999999805,-123.00039465547097
47.479999999999805,-122.98039465547097
47.479999999999805,-122.96039465547098
47.479999999999805,-122.94039465547098
47.479999999999805,-122.92039465547099
47.479999999999805,-122.90039465547099
47.479999999999805,-122.88039465547099
47.479999999999805,-122.860394655471
47.479999999999805,-122.840394655471
47.479999999999805,-122.82039465547101
47.479999999999805,-122.80039465547101
47.479999999999805,-122.78039465547101
47.479999999999805,-122.76039465547102
47.479999999999805,-122.74039465547102
47.479999999999805,-122.72039465547103
47.479999999999805,-122.70039465547103
47.479999999999805,-122.68039465547103
47.479999999999805,-122.66039465547104
47.479999999999805,-122.64039465547104
47.479999999999805,-122.62039465547105
47.479999999999805,-122.60039465547105
47.479999999999805,-122.58039465547105
47.479999999999805,-122.56039465547106
47.479999999999805,-122.54039465547106
47.479999999999805,-122.52039465547107
47.479999999999805,-122.50039465547107
47.479999999999805,-122.48039465547107
47.479999999999805,-122.46039465547108
47.479999999999805,-122.44039465547108
47.479999999999805,-122.42039465547109
47.479999999999805,-122.40039465547109
47.479999999999805,-122.38039465547109
47.479999999999805,-122.3603946554711
47.479999999999805,-122.3403946554711
47.479999999999805,-122.32039465547111
47.479999999999805,-122.30039465547111
47.479999999999805,-122.28039465547111
47.479999999999805,-122.26039465547112
47.479999999999805,-122.24039465547112
47.479999999999805,-122.22039465547113
47.479999999999805,-122.20039465547113
47.479999999999805,-122.18039465547113
47.479999999999805,-122.16039465547114
47.479999999999805,-122.14039465547114
47.479999999999805,-122.12039465547115
47.479999999999805,-122.10039465547115
47.479999999999805,-122.08039465547115
47.479999999999805,-122.06039465547116
47.479999999999805,-122.04039465547116
47.479999999999805,-122.02039465547116
47.479999999999805,-122.00039465547117
47.479999999999805,-121.98039465547117
47.479999999999805,-121.96039465547118
47.479999999999805,-121.94039465547118
47.479999999999805,-121.92039465547118
47.479999999999805,-121.90039465547119
47.479999999999805,-121.88039465547119
47.479999999999805,-121.8603946554712
47.479999999999805,-121.8403946554712
47.479999999999805,-121.8203946554712
47.479999999999805,-121.80039465547121
47.479999999999805,-121.78039465547121
47.479999999999805,-121.76039465547122
47.479999999999805,-121.74039465547122
47.479999999999805,-121.72039465547122
47.479999999999805,-121.70039465547123
47.479999999999805,-121.68039465547123
47.479999999999805,-121.66039465547124
47.479999999999805,-121.64039465547124
47.479999999999805,-121.62039465547124
47.479999999999805,-121.60039465547125
47.479999999999805,-121.58039465547125
47.479999999999805,-121.56039465547126
47.479999999999805,-121.54039465547126
47.479999999999805,-121.52039465547126
47.479999999999805,-121.50039465547127
47.479999999999805,-121.48039465547127
47.479999999999805,-121.46039465547128
47.479999999999805,-121.44039465547128
47.479999999999805,-121.42039465547128
47.479999999999805,-121.40039465547129
47.479999999999805,-121.38039465547129
47.479999999999805,-121.3603946554713
47.479999999999805,-121.3403946554713
47.479999999999805,-121.3203946554713
47.479999999999805,-121.30039465547131
47.479999999999805,-121.28039465547131
47.479999999999805,-121.26039465547132
47.479999999999805,-121.24039465547132
47.479999999999805,-121.22039465547132
47.479999999999805,-121.20039465547133
47.479999999999805,-121.18039465547133
47.479999999999805,-121.16039465547134
47.479999999999805,-121.14039465547134
47.479999999999805,-121.12039465547134
47.459999999999802,-123.68039465547083
47.459999999999802,-123.66039465547084
47.459999999999802,-123.64039465547084
47.459999999999802,-123.62039465547085
47.459999999999802,-123.60039465547085
47.459999999999802,-123.58039465547085
47.459999999999802,-123.56039465547086
47.459999999999802,-123.54039465547086
47.459999999999802,-123.52039465547087
47.459999999999802,-123.50039465547087
47.459999999999802,-123.48039465547087
47.459999999999802,-123.46039465547088
47.459999999999802,-123.44039465547088
47.459999999999802,-123.42039465547089
47.459999999999802,-123.40039465547089
47.459999999999802,-123.38039465547089
47.459999999999802,-123.3603946554709
47.459999999999802,-123.3403946554709
47.459999999999802,-123.32039465547091
47.459999999999802,-123.30039465547091
47.459999999999802,-123.28039465547091
47.459999999999802,-123.26039465547092
47.459999999999802,-123.24039465547092
47.459999999999802,-123.22039465547093
47.459999999999802,-123.20039465547093
47.459999999999802,-123.18039465547093
47.459999999999802,-123.16039465547094
47.459999999999802,-123.14039465547094
47.459999999999802,-123.12039465547095
47.459999999999802,-123.10039465547095
47.459999999999802,-123.08039465547095
47.459999999999802,-123.06039465547096
47.459999999999802,-123.04039465547096
47.459999999999802,-123.02039465547097
47.459999999999802,-123.00039465547097
47.459999999999802,-122.98039465547097
47.459999999999802,-122.96039465547098
47.459999999999802,-122.94039465547098
47.459999999999802,-122.92039465547099
47.459999999999802,-122.90039465547099
47.459999999999802,-122.88039465547099
47.459999999999802,-122.860394655471
47.459999999999802,-122.840394655471
47.459999999999802,-122.82039465547101
47.459999999999802,-122.80039465547101
47.459999999999802,-122.78039465547101
47.459999999999802,-122.76039465547102
47.459999999999802,-122.74039465547102
47.459999999999802,-122.72039465547103
47.459999999999802,-122.70039465547103
47.459999999999802,-122.68039465547103
47.459999999999802,-122.66039465547104
47.459999999999802,-122.64039465547104
47.459999999999802,-122.62039465547105
47.459999999999802,-122.60039465547105
47.459999999999802,-122.58039465547105
47.459999999999802,-122.56039465547106
47.459999999999802,-122.54039465547106
47.459999999999802,-122.52039465547107
47.459999999999802,-122.50039465547107
47.459999999999802,-122.48039465547107
47.459999999999802,-122.46039465547108
47.459999999999802,-122.44039465547108
47.459999999999802,-122.42039465547109
47.459999999999802,-122.40039465547109
47.459999999999802,-122.38039465547109
47.459999999999802,-122.3603946554711
47.459999999999802,-122.3403946554711
47.459999999999802,-122.32039465547111
47.459999999999802,-122.30039465547111
47.459999999999802,-122.28039465547111
47.459999999999802,-122.26039465547112
47.459999999999802,-122.24039465547112
47.459999999999802,-122.22039465547113
47.459999999999802,-122.20039465547113
47.459999999999802,-122.18039465547113
47.459999999999802,-122.16039465547114
47.459999999999802,-122.14039465547114
47.459999999999802,-122.12039465547115
47.459999999999802,-122.10039465547115
47.459999999999802,-122.08039465547115
47.459999999999802,-122.06039465547116
47.459999999999802,-122.04039465547116
47.459999999999802,-122.02039465547116
47.459999999999802,-122.00039465547117
47.459999999999802,-121.98039465547117
47.459999999999802,-121.96039465547118
47.459999999999802,-121.94039465547118
47.459999999999802,-121.92039465547118
47.459999999999802,-121.90039465547119
47.459999999999802,-121.88039465547119
47.459999999999802,-121.8603946554712
47.459999999999802,-121.8403946554712
47.459999999999802,-121.8203946554712
47.459999999999802,-121.80039465547121
47.459999999999802,-121.78039465547121
47.459999999999802,-121.76039465547122
47.459999999999802,-121.74039465547122
47.459999999999802,-121.72039465547122
47.459999999999802,-121.70039465547123
47.459999999999802,-121.68039465547123
47.459999999999802,-121.66039465547124
47.459999999999802,-121.64039465547124
47.459999999999802,-121.62039465547124
47.459999999999802,-121.60039465547125
47.459999999999802,-121.58039465547125
47.459999999999802,-121.56039465547126
47.459999999999802,-121.54039465547126
47.459999999999802,-121.52039465547126
47.459999999999802,-121.50039465547127
47.459999999999802,-121.48039465547127
47.459999999999802,-121.46039465547128
47.459999999999802,-121.44039465547128
47.459999999999802,-121.42039465547128
47.459999999999802,-121.40039465547129
47.459999999999802,-121.38039465547129
47.459999999999802,-121.3603946554713
47.459999999999802,-121.3403946554713
47.459999999999802,-121.3203946554713
47.459999999999802,-121.30039465547131
47.459999999999802,-121.28039465547131
47.459999999999802,-121.26039465547132
47.459999999999802,-121.24039465547132
47.459999999999802,-121.22039465547132
47.459999999999802,-121.20039465547133
47.459999999999802,-121.18039465547133
47.459999999999802,-121.16039465547134
47.459999999999802,-121.14039465547134
47.459999999999802,-121.12039465547134
47.439999999999799,-123.68039465547083
47.439999999999799,-123.66039465547084
47.439999999999799,-123.64039465547084
47.439999999999799,-123.62039465547085
47.439999999999799,-123.60039465547085
47.439999999999799,-123.58039465547085
47.439999999999799,-123.56039465547086
47.439999999999799,-123.54039465547086
47.439999999999799,-123.52039465547087
47.439999999999799,-123.50039465547087
47.439999999999799,-123.48039465547087
47.439999999999799,-123.46039465547088
47.439999999999799,-123.44039465547088
47.439999999999799,-123.42039465547089
47.439999999999799,-123.40039465547089
47.439999999999799,-123.38039465547089
47.439999999999799,-123.3603946554709
47.439999999999799,-123.3403946554709
47.439999999999799,-123.32039465547091
47.439999999999799,-123.30039465547091
47.439999999999799,-123.28039465547091
47.439999999999799,-123.26039465547092
47.439999999999799,-123.24039465547092
47.439999999999799,-123.22039465547093
47.439999999999799,-123.20039465547093
47.439999999999799,-123.18039465547093
