latitude,longitude,elevation
38.678809500,-90.311877300,167.2
38.676518900,-90.316632700,169.3
38.674425900,-90.321536500,167.8
38.672536700,-90.326575000,159.7
38.670856600,-90.331734500,167.1
38.669390400,-90.337000600,164.7
38.668142500,-90.342358900,169.7
38.667116500,-90.347794400,180.8
38.666315300,-90.353291800,182.0
38.665741400,-90.358836100,181.1
38.665396400,-90.364411600,175.6
38.665281200,-90.370002800,192.0
38.665396400,-90.375593900,200.5
38.665741400,-90.381169500,211.1
38.666315300,-90.386713700,212.3
38.667116500,-90.392211200,212.0
38.668142500,-90.397646700,200.1
38.669390400,-90.403005000,211.5
38.670856600,-90.408271100,200.6
38.672536700,-90.413430500,205.1
38.674426000,-90.418469100,193.8
38.676518900,-90.423372800,194.0
38.678809500,-90.428128300,180.9
38.681291200,-90.432722500,177.0
38.683956900,-90.437143100,177.8
38.686799200,-90.441378100,181.2
38.689809900,-90.445416000,189.6
38.692980600,-90.449246000,187.0
38.696302500,-90.452857900,185.6
38.699766300,-90.456242200,174.7
38.703362400,-90.459389800,192.1
38.707081000,-90.462292500,182.8
38.710911800,-90.464942700,171.6
38.714844300,-90.467333500,165.1
38.718868000,-90.469458600,167.5
38.722971800,-90.471312500,167.9
38.727144800,-90.472890500,137.2
38.731375600,-90.474188300,136.8
38.735652900,-90.475202800,135.4
38.739965300,-90.475931200,133.9
38.744301100,-90.476371500,137.4
38.748648900,-90.476522800,134.8
38.752996800,-90.476384400,135.7
38.757333400,-90.475956800,135.9
38.761647100,-90.475240900,140.2
38.765926200,-90.474238500,134.8
38.770159200,-90.472952100,136.7
38.774334800,-90.471385000,136.1
38.778441800,-90.469541200,135.6
38.782469000,-90.467425200,134.3
38.786405500,-90.465042500,134.3
38.790240500,-90.462399500,134.5
38.793963500,-90.459502600,137.4
38.797564300,-90.456359700,134.8
38.801032900,-90.452978800,135.1
38.804359700,-90.449368900,128.3
38.807535500,-90.445539600,134.4
38.810551200,-90.441501100,134.3
38.813398400,-90.437264100,134.2
38.816069000,-90.432840200,134.1
38.818555400,-90.428241300,134.5
38.820850400,-90.423480000,133.6
38.822947500,-90.418569200,133.7
38.824840700,-90.413522500,132.9
38.826524400,-90.408353900,127.1
38.827993700,-90.403077700,129.3
38.829244300,-90.397708600,133.8
