latitude,longitude,elevation
30.463765100,-81.619031500,5.0
30.460696600,-81.620948000,5.8
30.457717500,-81.623047600,5.5
30.454836000,-81.625324900,5.6
30.452060200,-81.627773900,6.1
30.449397600,-81.630388400,6.5
30.446855900,-81.633161200,3.4
30.444442000,-81.636085200,2.9
30.442162800,-81.639152600,2.7
30.440024800,-81.642355000,2.7
30.438034100,-81.645683900,2.2
30.436196500,-81.649130100,2.0
30.434517200,-81.652684500,7.7
30.433001100,-81.656337000,6.3
30.431652700,-81.660077700,5.7
30.430475900,-81.663896300,5.9
30.429474200,-81.667782100,5.8
30.428650600,-81.671724200,5.8
30.428007400,-81.675711600,5.7
30.427546600,-81.679733100,2.7
30.427269600,-81.683777500,3.2
30.427177100,-81.687833300,3.0
30.427269600,-81.691889200,3.7
30.427546600,-81.695933500,3.2
30.428007400,-81.699955000,3.8
30.428650600,-81.703942500,4.3
30.429474200,-81.707884600,5.2
30.430475900,-81.711770300,3.7
30.431652700,-81.715588900,4.8
30.433001200,-81.719329700,7.0
30.434517200,-81.722982200,7.1
30.436196500,-81.726536500,7.0
30.438034100,-81.729982800,2.7
30.440024800,-81.733311600,6.0
30.442162800,-81.736514100,6.1
30.444441900,-81.739581400,5.7
30.446855900,-81.742505500,5.8
30.449397700,-81.745278300,5.8
30.452060200,-81.747892700,5.8
30.454836000,-81.750341800,5.7
30.457717500,-81.752619100,5.9
30.460696600,-81.754718700,6.3
30.463765200,-81.756635200,5.7
30.466914900,-81.758363600,5.8
30.470137100,-81.759899500,5.8
30.473423200,-81.761238900,5.9
30.476764200,-81.762378600,6.3
30.480151300,-81.763315500,4.0
30.483575200,-81.764047300,2.7
30.487027000,-81.764572100,2.7
30.490497500,-81.764888700,2.6
30.493977200,-81.764996100,2.7
30.497457200,-81.764894200,2.7
30.500928000,-81.764583000,2.3
30.504380400,-81.764063500,1.4
30.507805200,-81.763336800,2.4
30.511193300,-81.762404800,3.3
30.514535600,-81.761269700,4.7
30.517823100,-81.759934500,5.1
30.521047100,-81.758402500,3.8
30.524198500,-81.756677600,1.7
30.527269100,-81.754764100,5.3
30.530250300,-81.752667000,3.8
30.533133900,-81.750391700,0.5
30.535912100,-81.747944100,2.3
30.538576900,-81.745330500,3.8
30.541121000,-81.742558000,3.9
30.543537200,-81.739633700,0.5
30.545818800,-81.736565500,0.3
30.547959000,-81.733361700,0.9
30.549951900,-81.730030800,5.2
30.551791600,-81.726582000,5.1
30.553472900,-81.723024700,4.7
30.554990800,-81.719368800,4.5
30.556340800,-81.715624200,4.3
30.557519100,-81.711801300,3.8
30.558522100,-81.707910900,2.8
30.559346800,-81.703963900,1.8
30.559990800,-81.699971300,1.7
30.560452200,-81.695944400,1.2
30.560729600,-81.691894700,0.5
30.560822200,-81.687833300,0.9
30.577527600,-81.687833300,0.6
30.577411900,-81.682755900,1.1
30.577065100,-81.677692700,0.5
30.576488300,-81.672658300,0.7
30.575683100,-81.667666800,0.8
30.574652000,-81.662732200,0.9
30.573398100,-81.657868500,0.9
30.571925000,-81.653089300,0.0
30.570237200,-81.648408000,1.0
30.568339500,-81.643837300,2.4
30.566237700,-81.639390300,0.5
30.563937700,-81.635078900,0.7
30.561446300,-81.630915100,0.8
30.558770600,-81.626910100,0.9
30.555918300,-81.623074700,0.5
30.552897700,-81.619419300,0.6
30.549717100,-81.615953700,0.8
30.546385700,-81.612686900,1.2
30.542912700,-81.609627500,1.0
30.539307800,-81.606783700,1.0
30.535581000,-81.604162700,5.9
30.531742500,-81.601771400,5.2
30.527802900,-81.599615800,4.5
30.523772700,-81.597701400,5.7
30.519663100,-81.596033000,5.9
30.515485000,-81.594614900,5.6
30.511249700,-81.593450700,5.7
30.506968500,-81.592543100,6.6
30.502652900,-81.591894500,7.1
30.498314300,-81.591506500,6.7
30.493964400,-81.591379900,7.2
30.489614700,-81.591515000,8.6
30.485276800,-81.591911500,9.1
30.480962200,-81.592568400,8.9
30.476682300,-81.593484000,7.4
30.472448600,-81.594655900,5.9
30.468272500,-81.596081100,3.4
30.464165100,-81.597756200,2.5
30.460137700,-81.599676600,0.7
30.456200800,-81.601837700,3.5
30.452365400,-81.604233700,3.2
30.448641800,-81.606858600,4.9
30.445040300,-81.609705600,5.9
30.441570900,-81.612767100,6.0
30.438243100,-81.616035300,1.6
30.435066200,-81.619501400,0.0
30.432049200,-81.623156400,3.5
30.429200600,-81.626990400,6.1
30.426528500,-81.630993200,9.1
30.424040500,-81.635154000,7.1
30.421743700,-81.639461500,5.4
30.419644900,-81.643903900,5.9
30.417750200,-81.648469000,5.0
30.416064900,-81.653144300,3.4
30.414594100,-81.657916900,3.7
30.413342200,-81.662773400,2.6
30.412312800,-81.667700300,2.0
30.411508900,-81.672683700,2.0
30.410933000,-81.677709900,2.3
30.410586800,-81.682764500,2.9
30.410471300,-81.687833300,3.9
30.410586800,-81.692902200,9.5
30.410933000,-81.697956800,8.8
30.411508900,-81.702983000,8.5
30.412312800,-81.707966400,6.7
30.413342200,-81.712893300,4.9
30.414594100,-81.717749800,3.7
30.416064900,-81.722522300,2.7
30.417750100,-81.727197600,2.7
30.419645000,-81.731762800,2.7
30.421743800,-81.736205200,2.7
30.424040500,-81.740512700,2.7
30.426528500,-81.744673500,2.7
30.429200600,-81.748676200,2.2
30.432049200,-81.752510300,1.5
30.435066200,-81.756165300,1.4
30.438243100,-81.759631400,2.8
30.441570900,-81.762899600,3.9
30.445040300,-81.765961100,5.0
30.448641900,-81.768808100,5.9
30.452365400,-81.771433000,7.3
30.456200800,-81.773829000,7.4
30.460137700,-81.775990100,7.3
30.464165100,-81.777910500,6.8
30.468272500,-81.779585500,5.4
30.472448600,-81.781010800,6.0
30.476682300,-81.782182700,5.3
30.480962200,-81.783098200,4.4
30.485276700,-81.783755100,6.0
30.489614700,-81.784151600,5.6
30.493964400,-81.784286800,4.0
30.498314300,-81.784160200,2.3
30.502652900,-81.783772100,1.0
30.506968500,-81.783123500,4.0
30.511249700,-81.782216000,5.5
30.515485000,-81.781051700,4.2
30.519663100,-81.779633600,6.7
30.523772700,-81.777965300,6.3
30.527802800,-81.776050900,7.2
30.531742500,-81.773895300,6.9
30.535581000,-81.771503900,6.9
30.539307800,-81.768883000,3.3
30.542912700,-81.766039100,7.8
30.546385700,-81.762979800,5.8
30.549717100,-81.759713000,4.6
30.552897700,-81.756247300,5.3
30.555918300,-81.752592000,4.8
30.558770500,-81.748756600,4.8
30.561446200,-81.744751600,4.6
30.563937600,-81.740587800,3.7
30.566237700,-81.736276400,1.9
30.568339500,-81.731829300,0.4
30.570237200,-81.727258700,0.5
30.571925000,-81.722577400,0.3
30.573398100,-81.717798100,1.0
30.574652000,-81.712934400,3.1
30.575683100,-81.707999900,2.0
30.576488300,-81.703008400,1.4
30.577065100,-81.697974000,0.4
30.577411900,-81.692910800,0.3
30.577527600,-81.687833300,0.6
30.594233000,-81.687833300,2.0
30.594094100,-81.681739300,2.4
30.593677900,-81.675662500,2.2
30.592985600,-81.669620200,1.8
30.592019200,-81.663629500,2.3
30.590781700,-81.657707100,0.8
30.589276800,-81.651869700,0.9
30.587508800,-81.646133900,2.7
30.585483100,-81.640515500,0.7
30.583205600,-81.635030200,0.8
30.580682900,-81.629693100,0.8
30.577922600,-81.624519000,0.5
30.574932400,-81.619522000,1.1
30.571721200,-81.614715700,0.7
30.568298000,-81.610113100,1.6
30.564672800,-81.605726600,0.8
30.560855700,-81.601567900,0.0
30.556857600,-81.597647900,3.0
30.552689600,-81.593977000,1.7
30.548363300,-81.590564800,0.5
30.543890800,-81.587420100,0.5
30.539284200,-81.584551000,1.4
30.534556200,-81.581964900,2.4
30.529719800,-81.579668400,1.7
30.524788000,-81.577667200,1.7
30.519774000,-81.575966400,3.3
30.514691500,-81.574570200,4.6
30.509553900,-81.573482100,4.4
30.504375100,-81.572704700,4.5
30.499168700,-81.572240100,6.6
30.493948800,-81.572089200,8.7
30.488729200,-81.572252400,8.9
30.483523700,-81.572729200,8.9
30.478346200,-81.573518500,8.8
30.473210500,-81.574618100,8.7
30.468130400,-81.576025300,6.5
30.463119300,-81.577736500,7.0
30.458190800,-81.579747300,6.0
30.453358000,-81.582052600,3.2
30.448634200,-81.584646500,1.9
30.444032000,-81.587522300,4.7
30.439564100,-81.590672700,4.3
30.435242800,-81.594089400,5.4
30.431079900,-81.597763400,5.3
30.427087000,-81.601685400,4.1
30.423275100,-81.605844900,3.2
30.419655200,-81.610230700,0.0
30.416237300,-81.614831400,2.3
30.413031200,-81.619634500,5.8
30.410046000,-81.624627100,5.2
30.407290300,-81.629795600,2.7
30.404772100,-81.635125900,2.7
30.402498700,-81.640603500,2.7
30.400476700,-81.646213100,2.7
30.398712000,-81.651939400,2.6
30.397210000,-81.657766300,2.7
30.395974900,-81.663677600,2.6
30.395010400,-81.669656900,3.9
30.394319400,-81.675687200,3.4
30.393904000,-81.681751700,3.4
30.393765400,-81.687833300,2.8
30.393904000,-81.693914900,2.7
30.394319400,-81.699979500,2.7
30.395010400,-81.706009800,3.9
30.395974800,-81.711989000,2.7
30.397210000,-81.717900400,2.7
30.398712100,-81.723727300,7.3
30.400476700,-81.729453500,7.0
30.402498700,-81.735063200,6.4
30.404772100,-81.740540700,5.8
30.407290300,-81.745871100,3.6
30.410046000,-81.751039500,4.5
30.413031100,-81.756032100,4.3
30.416237300,-81.760835200,4.9
30.419655200,-81.765435900,5.0
30.423275200,-81.769821800,4.7
30.427086900,-81.773981200,5.8
30.431079900,-81.777903200,5.9
30.435242800,-81.781577300,6.8
30.439564100,-81.784994000,7.4
30.444032000,-81.788144300,4.1
30.448634200,-81.791020200,5.1
30.453358000,-81.793614100,4.2
30.458190700,-81.795919400,4.8
30.463119300,-81.797930200,5.2
30.468130400,-81.799641400,4.3
30.473210500,-81.801048500,4.1
30.478346200,-81.802148200,4.9
30.483523700,-81.802937400,4.5
30.488729200,-81.803414300,2.4
30.493948800,-81.803577500,2.6
30.499168700,-81.803426600,4.2
30.504375100,-81.802961900,5.8
30.509553900,-81.802184600,6.1
30.514691500,-81.801096500,3.3
30.519774000,-81.799700300,5.3
30.524788000,-81.797999500,7.2
30.529719800,-81.795998300,6.2
30.534556300,-81.793701700,5.8
30.539284200,-81.791115600,5.2
30.543890800,-81.788246500,3.2
30.548363300,-81.785101900,5.4
30.552689600,-81.781689700,4.0
30.556857600,-81.778018800,4.6
30.560855800,-81.774098800,5.4
30.564672800,-81.769940000,5.6
30.568298100,-81.765553500,4.7
30.571721200,-81.760950900,1.5
30.574932400,-81.756144700,2.4
30.577922500,-81.751147700,2.4
30.580682900,-81.745973500,3.2
30.583205600,-81.740636500,2.3
30.585483100,-81.735151200,0.3
30.587508800,-81.729532800,0.4
30.589276800,-81.723796900,1.0
30.590781700,-81.717959600,1.3
30.592019200,-81.712037200,2.0
30.592985600,-81.706046400,1.2
30.593677900,-81.700004100,0.5
