latitude,longitude,elevation
35.049290600,-106.688514300,1505.6
35.052714500,-106.687749500,1505.6
35.056101700,-106.686768500,1505.9
35.059442900,-106.685573700,1506.5
35.062729200,-106.684168200,1506.8
35.065951800,-106.682555400,1507.1
35.069101800,-106.680739600,1507.4
35.072170800,-106.678725300,1508.0
35.075150400,-106.676517800,1508.3
35.078032200,-106.674122800,1508.7
35.080808400,-106.671546500,1508.5
35.083471200,-106.668795700,1509.0
35.086013200,-106.665877700,1509.3
35.088427200,-106.662800300,1509.9
35.090706500,-106.659571500,1510.5
35.092844500,-106.656200200,1511.3
35.094835100,-106.652695400,1511.7
35.096672700,-106.649066800,1512.0
35.098351900,-106.645324200,1512.6
35.099867800,-106.641478000,1514.1
35.101216000,-106.637538600,1521.4
35.102392600,-106.633517300,1534.1
35.103394100,-106.629425000,1542.9
35.104217700,-106.625273200,1548.5
35.104860700,-106.621073700,1552.0
35.105321400,-106.616838100,1549.8
35.105598400,-106.612578500,1566.6
35.105690800,-106.608306900,1559.1
35.122384100,-106.608306900,1556.4
35.122268500,-106.602966300,1565.6
35.121922300,-106.597640700,1570.4
35.121346300,-106.592345200,1578.7
35.120542300,-106.587094800,1586.5
35.119512700,-106.581904100,1595.8
35.118260600,-106.576787900,1605.2
35.116789500,-106.571760200,1613.9
35.115104000,-106.566835400,1622.3
35.113208700,-106.562026900,1629.5
35.111109400,-106.557348000,1634.8
35.108812000,-106.552811700,1639.6
35.106323400,-106.548430500,1645.9
35.103650400,-106.544216000,1650.2
35.100800900,-106.540180000,1653.1
35.097782900,-106.536333000,1659.5
35.094604900,-106.532685500,1666.7
35.091276100,-106.529247300,1670.1
35.087805400,-106.526027200,1671.8
35.084202700,-106.523033800,1677.3
35.080477900,-106.520275000,1680.0
35.076641300,-106.517757700,1682.8
35.072703400,-106.515488600,1686.5
35.068674800,-106.513473400,1691.7
35.064566600,-106.511717300,1694.4
35.060389900,-106.510224700,1696.4
35.056155800,-106.508999400,1678.5
35.051875700,-106.508044400,1704.8
35.047561200,-106.507362200,1711.2
35.043223700,-106.506954300,1712.2
35.038874700,-106.506821800,1705.4
35.034526100,-106.506965000,1702.3
35.030189300,-106.507383500,1693.7
35.025875900,-106.508076100,1691.9
35.021597500,-106.509041100,1688.4
35.017365300,-106.510276000,1685.2
35.013190800,-106.511777600,1682.3
35.009085400,-106.513542100,1676.8
35.005059900,-106.515564900,1673.0
35.001125300,-106.517840800,1674.3
34.997292500,-106.520363900,1679.7
34.993571600,-106.523127700,1679.9
34.989973000,-106.526124900,1675.1
