latitude,longitude,elevation
42.303686300,-83.267496800,179.6
42.299701700,-83.261250500,187.0
42.295481200,-83.255296900,184.8
42.291036500,-83.249651800,185.6
42.286380300,-83.244330600,184.2
42.281525400,-83.239347300,183.8
42.276485300,-83.234714900,183.3
42.271273900,-83.230445800,182.5
42.265905800,-83.226551100,184.1
42.260395500,-83.223040900,182.6
42.254758100,-83.219924200,181.7
42.249009000,-83.217209000,182.2
42.243163700,-83.214902300,182.0
42.237238000,-83.213009900,181.7
42.231248000,-83.211536600,181.6
42.225209700,-83.210485900,181.9
42.219139400,-83.209860600,181.3
42.213053400,-83.209662100,181.4
42.206967900,-83.209890700,182.2
42.200899400,-83.210545700,182.7
42.194863900,-83.211625500,181.8
42.188877900,-83.213126900,181.7
42.182957200,-83.215046200,181.3
42.177118000,-83.217378200,182.3
42.171375700,-83.220116800,181.2
42.165746200,-83.223254900,181.2
42.160244500,-83.226784100,181.5
42.154885700,-83.230695300,182.5
42.149684200,-83.234978200,182.7
42.144654500,-83.239621300,181.5
42.139810300,-83.244612600,181.9
42.135164900,-83.249938600,181.4
42.130731400,-83.255585300,182.6
42.126521900,-83.261537400,182.3
42.122548400,-83.267779000,182.5
42.118821900,-83.274293400,182.5
42.115352900,-83.281062900,182.9
42.112151300,-83.288068900,182.7
42.109226200,-83.295292500,181.3
42.106586000,-83.302713900,183.6
42.104238100,-83.310312900,183.5
42.102189400,-83.318068200,183.0
42.100445700,-83.325958700,184.8
42.099012100,-83.333962300,184.4
42.097892800,-83.342057000,183.3
42.097090900,-83.350220100,187.6
42.096608800,-83.358429100,186.8
42.096448000,-83.366661100,186.7
42.096608800,-83.374893000,187.6
42.097090900,-83.383102000,188.2
42.097892800,-83.391265200,190.4
42.099012100,-83.399359900,191.0
42.100445700,-83.407363500,190.1
42.102189400,-83.415254000,190.5
42.104238100,-83.423009300,190.5
42.106586000,-83.430608200,191.0
42.109226200,-83.438029600,192.0
42.112151400,-83.445253300,192.0
42.115352900,-83.452259300,193.2
42.118821900,-83.459028700,193.5
42.122548400,-83.465543100,195.0
42.126521900,-83.471784700,195.4
42.130731400,-83.477736800,199.3
42.135164900,-83.483383500,201.0
42.139810300,-83.488709500,202.9
42.144654500,-83.493700800,205.8
42.149684200,-83.498343900,206.8
42.154885700,-83.502626800,205.7
42.160244500,-83.506538000,206.4
42.165746200,-83.510067300,208.3
42.171375800,-83.513205300,208.6
42.177118000,-83.515943900,208.7
42.182957200,-83.518275900,208.8
42.188877900,-83.520195200,210.8
42.194863900,-83.521696700,209.6
42.200899400,-83.522776400,208.7
42.206967900,-83.523431500,207.1
42.213053400,-83.523660100,198.3
42.219139400,-83.523461500,212.6
42.225209700,-83.522836200,213.4
42.231248000,-83.521785600,214.6
