latitude,longitude,elevation
18.352130100,-69.690132000,0.0
18.353386800,-69.694550300,0.0
18.354863000,-69.698891700,0.0
18.356554300,-69.703144200,0.0
18.358455600,-69.707295800,0.0
18.360561300,-69.711335100,0.0
18.362865200,-69.715251100,0.0
18.365360600,-69.719033000,0.0
18.368040200,-69.722670600,0.0
18.370896400,-69.726154100,0.0
18.373920700,-69.729474100,0.0
18.377104800,-69.732622000,0.0
18.380439600,-69.735589400,0.0
18.383915700,-69.738368500,0.0
18.387523500,-69.740952300,0.0
18.391252900,-69.743333900,0.0
18.395093800,-69.745507400,0.0
18.399035600,-69.747467200,0.0
18.403067700,-69.749208400,0.0
18.407179100,-69.750726600,0.0
18.411358900,-69.752018000,0.0
18.415595900,-69.753079400,0.0
18.419878700,-69.753908200,0.0
18.424196100,-69.754502300,0.0
18.428536600,-69.754860200,0.0
18.432888700,-69.754981100,0.0
18.437240800,-69.754864600,0.0
18.441581700,-69.754511000,0.0
18.445899600,-69.753921200,0.0
18.450183200,-69.753096500,0.0
18.454421000,-69.752039000,0.0
18.458602000,-69.750751300,0.0
18.462714700,-69.749236600,3.7
18.466748300,-69.747498500,11.9
18.470691700,-69.745541400,14.5
18.474534300,-69.743370400,24.7
18.478265600,-69.740990800,27.2
18.481875200,-69.738408700,29.7
18.485353400,-69.735630600,36.0
18.488690100,-69.732664000,35.1
18.491876300,-69.729516300,37.4
18.494902800,-69.726196000,34.3
18.497760900,-69.722711900,30.6
18.500442600,-69.719073200,34.9
18.502939900,-69.715289700,31.1
18.505245700,-69.711371800,27.0
18.507353200,-69.707330000,21.6
18.509256100,-69.703175600,21.0
18.510948800,-69.698920000,19.4
18.512426300,-69.694575100,18.0
18.513684100,-69.690153100,18.0
18.514718400,-69.685666400,18.3
18.515526200,-69.681127500,19.6
18.516104900,-69.676549500,21.0
18.516452900,-69.671945200,20.4
18.516569000,-69.667327900,20.1
18.533300900,-69.667327900,36.0
18.533161600,-69.661786500,37.4
18.532744000,-69.656260900,36.6
18.532049500,-69.650766700,32.2
18.531080100,-69.645319600,32.0
18.529838700,-69.639935100,26.3
18.528329200,-69.634628200,23.0
18.526556100,-69.629413900,24.7
18.524524700,-69.624306800,22.4
18.522240900,-69.619321200,24.8
18.519711800,-69.614470800,24.4
18.516944700,-69.609769100,25.9
18.513947600,-69.605228700,22.9
18.510729400,-69.600862100,18.5
18.507299400,-69.596681000,23.5
18.503667400,-69.592696700,29.4
18.499843700,-69.588919500,35.6
18.495839300,-69.585359600,34.4
18.491665300,-69.582026100,31.6
18.487333500,-69.578927800,34.2
18.482855700,-69.576072500,33.3
18.478244400,-69.573467500,31.8
18.473512100,-69.571119400,32.6
18.468671700,-69.569034100,29.8
18.463736200,-69.567216800,31.5
18.458719000,-69.565672000,34.0
18.453633400,-69.564403500,30.5
18.448493000,-69.563414300,25.9
18.443311500,-69.562707000,29.5
18.438102400,-69.562283300,28.9
18.432879800,-69.562144000,13.5
18.427657400,-69.562289600,11.4
18.422448800,-69.562719600,11.5
18.417268000,-69.563433100,0.0
18.412128700,-69.564428100,0.0
18.407044500,-69.565702200,0.0
18.402028900,-69.567252400,0.0
18.397095300,-69.569074600,0.0
18.392257000,-69.571164400,0.0
18.387526900,-69.573516500,0.0
18.382918100,-69.576125000,0.0
18.378443000,-69.578983200,0.0
18.374114000,-69.582083800,0.0
18.369942900,-69.585419000,0.0
18.365941300,-69.588979900,0.0
18.362120700,-69.592757400,0.0
18.358491600,-69.596741500,0.0
18.355064600,-69.600921600,0.0
18.351849300,-69.605286500,0.0
18.348855000,-69.609824600,0.0
18.346090500,-69.614523500,0.0
18.343563900,-69.619370400,0.0
18.341282500,-69.624352100,0.0
18.339253200,-69.629454600,0.0
18.337481900,-69.634663900,0.0
18.335974000,-69.639965500,0.0
18.334734000,-69.645344400,0.0
18.333765700,-69.650785500,0.0
18.333071900,-69.656273500,0.0
18.332654800,-69.661792800,0.0
18.332515600,-69.667327900,0.0
18.332654800,-69.672862900,0.0
18.333071900,-69.678382200,0.0
18.333765700,-69.683870300,0.0
18.334734000,-69.689311400,0.0
18.335974000,-69.694690200,0.0
18.337481900,-69.699991800,0.0
18.339253100,-69.705201100,0.0
18.341282500,-69.710303700,0.0
18.343563900,-69.715285300,0.0
18.346090500,-69.720132200,0.0
18.348855000,-69.724831200,0.0
18.351849300,-69.729369200,0.0
18.355064600,-69.733734200,0.0
18.358491700,-69.737914300,0.0
18.362120700,-69.741898300,0.0
18.365941400,-69.745675800,0.0
18.369942800,-69.749236800,0.0
18.374113900,-69.752571900,0.0
18.378443000,-69.755672500,0.0
18.382918100,-69.758530800,0.0
18.387526900,-69.761139200,0.0
18.392257000,-69.763491300,0.0
18.397095200,-69.765581100,0.0
18.402028800,-69.767403400,0.0
18.407044500,-69.768953500,0.0
18.412128700,-69.770227700,0.0
18.417268000,-69.771222700,0.0
18.422448800,-69.771936100,0.0
18.427657400,-69.772366200,0.0
18.432879800,-69.772511800,0.0
18.438102400,-69.772372500,0.0
18.443311500,-69.771948700,0.0
18.448493000,-69.771241400,0.0
18.453633400,-69.770252300,0.0
18.458719000,-69.768983800,0.0
18.463736200,-69.767439000,4.0
18.468671700,-69.765621700,13.2
18.473512100,-69.763536400,17.4
18.478244400,-69.761188300,29.8
18.482855700,-69.758583300,33.3
18.487333500,-69.755728000,36.2
18.491665400,-69.752629600,35.3
18.495839300,-69.749296200,38.1
18.499843700,-69.745736200,33.4
18.503667400,-69.741959100,30.6
